customer_id,account_balance,monthly_withdrawals,crypto_exposure,fx_transactions_mo,income_band,is_active_trader,account_age_months
2654,23060.37,1,True,3,Low (<$50k),False,64
2655,1832.16,0,True,0,Medium ($50k-$100k),False,10
2656,17708.28,0,False,1,Low (<$50k),False,74
2657,955.37,0,True,4,Low (<$50k),False,66
2658,18683.04,1,False,2,Low (<$50k),False,102
2659,6359.84,0,False,3,Medium ($50k-$100k),True,85
2660,11269.74,1,False,0,Medium ($50k-$100k),False,65
2661,842.7,0,False,1,Low (<$50k),False,30
2662,1283.56,7,False,3,Low (<$50k),True,82
2663,12038.23,0,False,1,High (>$100k),True,35
2664,1184.98,5,False,0,High (>$100k),False,53
2665,9845.89,4,True,1,Medium ($50k-$100k),False,39
2666,632.26,1,True,2,Medium ($50k-$100k),True,112
2667,17540.39,2,False,2,Low (<$50k),True,22
2668,773.72,1,False,3,Low (<$50k),False,67
2669,11253.67,1,False,3,Low (<$50k),True,70
2670,12562.19,0,False,3,Low (<$50k),False,100
2671,1728.21,0,False,3,Medium ($50k-$100k),False,80
2672,11766.83,1,False,3,Low (<$50k),True,67
2673,7263.84,1,False,3,Low (<$50k),False,100
2674,2190.18,1,False,3,Low (<$50k),False,75
2675,1082.65,0,False,1,Low (<$50k),False,120
2676,258.8,0,False,2,Medium ($50k-$100k),False,17
2677,8303.85,0,True,3,Low (<$50k),False,19
2678,470.03,0,False,0,Low (<$50k),False,60
2679,5670.41,0,True,1,Medium ($50k-$100k),False,72
2680,3310.41,0,True,1,Low (<$50k),False,78
2681,13612.1,0,False,3,Low (<$50k),True,90
2682,3124.19,3,True,2,Medium ($50k-$100k),False,112
2683,2998.38,0,False,3,Low (<$50k),False,89
2684,14732.42,2,True,1,Medium ($50k-$100k),True,51
2685,8124.07,0,False,3,Medium ($50k-$100k),False,48
2686,7896.97,4,True,0,Low (<$50k),False,57
2687,9935.82,1,False,1,Low (<$50k),True,10
2688,491.1,0,True,1,High (>$100k),True,32
2689,15293.5,1,False,1,Low (<$50k),True,79
2690,12316.6,0,True,1,High (>$100k),False,68
2691,1069.53,1,False,2,Low (<$50k),False,28
2692,3407.99,0,True,0,Medium ($50k-$100k),False,4
2693,4633.37,11,True,5,Medium ($50k-$100k),False,61
2694,4016.86,1,True,2,High (>$100k),False,77
2695,8109.49,0,False,1,Low (<$50k),False,12
2696,42068.32,2,False,3,Low (<$50k),False,15
2697,24900.67,0,False,3,Low (<$50k),False,29
2698,686.54,3,True,4,High (>$100k),True,87
2699,12495.26,1,False,1,Low (<$50k),True,13
2700,36076.61,2,False,4,High (>$100k),True,38
2701,8779.83,0,True,2,Low (<$50k),True,58
2702,25247.2,3,False,1,Low (<$50k),False,110
2703,100549.52,2,False,3,Low (<$50k),False,35
2704,22823.92,0,True,6,Medium ($50k-$100k),False,40
2705,7143.53,0,True,4,Medium ($50k-$100k),True,76
2706,23567.71,0,True,2,Low (<$50k),False,94
2707,6107.86,7,False,0,High (>$100k),False,110
2708,5094.18,0,True,3,Low (<$50k),False,5
2709,2901.2,1,True,2,Medium ($50k-$100k),True,2
2710,51283.28,0,True,2,Medium ($50k-$100k),False,106
2711,1439.94,1,True,3,Low (<$50k),True,30
2712,48949.85,1,True,1,Low (<$50k),False,99
2713,10402.45,6,False,1,Low (<$50k),False,119
2714,602.47,1,True,1,Low (<$50k),False,10
2715,8531.1,3,False,4,High (>$100k),False,73
2716,210.6,1,False,1,High (>$100k),True,81
2717,12559.87,0,False,3,Medium ($50k-$100k),True,38
2718,18542.99,0,False,4,Medium ($50k-$100k),False,59
2719,2021.24,1,True,1,Low (<$50k),False,94
2720,5915.44,6,False,2,Low (<$50k),True,105
2721,92155.82,3,False,1,Medium ($50k-$100k),False,119
2722,2301.65,0,False,2,Medium ($50k-$100k),True,35
2723,1003.89,0,False,1,Medium ($50k-$100k),True,71
2724,45364.95,0,False,2,Medium ($50k-$100k),True,12
2725,93328.5,5,False,3,Low (<$50k),False,114
2726,4942.09,3,False,0,Low (<$50k),False,42
2727,22408.48,2,False,1,Medium ($50k-$100k),False,98
2728,36761.78,0,False,0,Low (<$50k),True,49
2729,1613.68,1,False,4,Medium ($50k-$100k),True,67
2730,2373.31,1,False,3,Low (<$50k),False,33
2731,31141.97,0,False,1,Low (<$50k),True,104
2732,61544.85,1,True,2,Low (<$50k),True,13
2733,11433.71,0,False,1,Medium ($50k-$100k),False,75
2734,1313.27,0,True,2,Medium ($50k-$100k),False,104
2735,96818.34,4,False,6,Low (<$50k),False,20
2736,2216.19,2,True,6,Low (<$50k),True,95
2737,2972.9,1,True,2,Medium ($50k-$100k),False,33
2738,8213.27,1,False,2,Low (<$50k),False,34
2739,50576.41,0,True,3,Low (<$50k),False,50
2740,17693.7,2,False,2,Low (<$50k),True,50
2741,9157.22,3,False,0,Low (<$50k),False,9
2742,9847.11,2,True,2,Medium ($50k-$100k),False,7
2743,5246.27,2,True,2,Low (<$50k),True,9
2744,11352.68,0,False,2,Low (<$50k),False,106
2745,110.57,0,True,4,Low (<$50k),False,26
2746,3149.78,1,False,4,Low (<$50k),False,2
2747,7058.47,0,False,2,High (>$100k),True,5
2748,874.35,2,True,0,Low (<$50k),True,113
2749,8773.45,0,True,2,Medium ($50k-$100k),False,66
2750,3616.61,0,False,0,Low (<$50k),False,116
2751,68405.84,1,False,3,Medium ($50k-$100k),False,10
2752,52027.6,7,True,2,High (>$100k),False,31
2753,2443.76,0,True,1,Low (<$50k),False,33
2754,3919.59,1,False,2,Medium ($50k-$100k),False,108
2755,4398.76,1,False,3,Low (<$50k),True,120
2756,2496.16,0,False,3,Low (<$50k),False,111
2757,6584.92,1,False,3,Low (<$50k),False,6
2758,1575.89,2,False,1,Low (<$50k),True,14
2759,901.52,1,False,2,Low (<$50k),True,78
2760,12507.29,4,False,1,Low (<$50k),True,15
2761,12635.86,0,False,2,Low (<$50k),False,97
2762,1470.75,0,False,2,Medium ($50k-$100k),False,95
2763,18826.73,5,False,1,Low (<$50k),False,81
2764,1905.75,0,False,4,Low (<$50k),False,43
2765,7184.98,1,False,1,Low (<$50k),False,79
2766,16823.23,3,False,2,Low (<$50k),False,20
2767,4673.12,0,True,0,Low (<$50k),False,112
2768,9721.66,2,True,0,Low (<$50k),True,21
2769,2265.06,0,False,2,Medium ($50k-$100k),False,64
2770,3660.3,0,True,0,Low (<$50k),False,29
2771,3609.09,0,False,4,High (>$100k),True,59
2772,1603.8,3,True,2,Low (<$50k),True,73
2773,3770.03,0,False,0,Low (<$50k),False,64
2774,481.58,2,True,0,Low (<$50k),True,93
2775,2352.58,5,False,5,High (>$100k),False,44
2776,3205.7,1,False,2,Medium ($50k-$100k),False,34
2777,3346.7,1,True,1,Low (<$50k),True,47
2778,3421.22,1,False,2,Low (<$50k),False,9
2779,4479.89,0,True,1,Low (<$50k),False,60
2780,10088.61,1,True,2,Low (<$50k),True,112
2781,18247.36,1,False,1,Medium ($50k-$100k),False,30
2782,1854.47,8,True,3,Medium ($50k-$100k),False,17
2783,808.51,5,False,0,Low (<$50k),True,52
2784,1029.61,3,True,0,Low (<$50k),True,59
2785,2366.57,4,False,1,Medium ($50k-$100k),False,119
2786,2898.99,1,False,3,Medium ($50k-$100k),False,4
2787,1548.44,2,False,3,Medium ($50k-$100k),False,40
2788,703.33,4,False,2,Low (<$50k),True,96
2789,2479.52,0,False,2,Medium ($50k-$100k),False,96
2790,6451.96,6,False,3,Low (<$50k),True,7
2791,11998.59,1,False,3,Low (<$50k),False,38
2792,2129.97,1,True,2,Medium ($50k-$100k),False,32
2793,2645.2,2,False,1,Medium ($50k-$100k),False,69
2794,1224.09,6,True,1,Low (<$50k),True,106
2795,4688.37,0,True,1,Medium ($50k-$100k),False,67
2796,1376.58,2,False,1,Medium ($50k-$100k),True,56
2797,11610.81,1,False,0,Low (<$50k),True,20
2798,337.38,0,False,3,High (>$100k),False,64
2799,2865.66,2,False,2,Medium ($50k-$100k),False,120
2800,7720.71,1,True,3,Medium ($50k-$100k),False,17
2801,6475.31,2,True,3,Low (<$50k),False,16
2802,279162.83,0,True,2,Low (<$50k),False,11
2803,8305.72,1,False,4,Medium ($50k-$100k),False,13
2804,1089.98,1,False,0,Low (<$50k),False,18
2805,4259.06,1,True,0,Low (<$50k),False,14
2806,342.28,0,False,3,High (>$100k),False,34
2807,4355.09,6,False,1,Medium ($50k-$100k),False,76
2808,1408.69,1,False,1,Low (<$50k),False,86
2809,19401.11,2,False,3,Low (<$50k),False,85
2810,2155.31,1,False,0,Medium ($50k-$100k),True,26
2811,4125.12,0,False,5,Low (<$50k),True,42
2812,1894.41,1,True,1,Low (<$50k),False,61
2813,66721.13,1,True,1,Low (<$50k),False,39
2814,3035.51,1,True,3,Medium ($50k-$100k),False,2
2815,76790.45,1,False,2,Low (<$50k),True,57
2816,16667.69,1,False,4,Medium ($50k-$100k),False,50
2817,10128.41,0,False,5,Medium ($50k-$100k),True,113
2818,8544.98,1,True,0,Low (<$50k),False,16
2819,8872.36,0,False,0,Low (<$50k),True,62
2820,272.73,0,False,1,Low (<$50k),False,98
2821,3234.65,5,False,1,Low (<$50k),False,11
2822,17461.21,1,False,3,Low (<$50k),False,83
2823,4567.19,2,False,2,Medium ($50k-$100k),False,63
2824,597.18,1,True,3,Low (<$50k),False,30
2825,4543.23,4,True,0,Medium ($50k-$100k),False,54
2826,63332.78,2,True,2,Medium ($50k-$100k),False,71
2827,31899.24,2,False,2,Low (<$50k),False,27
2828,4478.28,0,True,3,Low (<$50k),False,86
2829,20479.38,6,False,2,Medium ($50k-$100k),False,64
2830,2836.25,3,False,3,Medium ($50k-$100k),True,81
2831,381.53,3,True,5,High (>$100k),False,79
2832,1228.2,0,False,4,Low (<$50k),False,9
2833,51242.94,0,True,3,High (>$100k),False,76
2834,3258.46,0,False,1,Low (<$50k),False,72
2835,3411.56,0,False,1,Low (<$50k),True,2
2836,3134.56,3,True,3,Low (<$50k),False,49
2837,85494.29,0,False,2,Low (<$50k),False,48
2838,56327.51,0,False,2,Medium ($50k-$100k),False,55
2839,137059.49,0,False,2,Low (<$50k),False,80
2840,3871.64,0,False,2,High (>$100k),True,67
2841,7657.47,0,True,1,Medium ($50k-$100k),False,115
2842,505.24,3,False,1,High (>$100k),False,112
2843,45044.3,1,True,2,Low (<$50k),True,31
2844,852.63,0,True,4,Medium ($50k-$100k),False,107
2845,6803.3,1,True,3,Low (<$50k),False,26
2846,947.71,1,True,0,Medium ($50k-$100k),False,105
2847,2031.85,0,False,4,Medium ($50k-$100k),True,110
2848,1399.83,2,True,1,Low (<$50k),False,66
2849,1974.73,2,False,3,Low (<$50k),True,30
2850,2189.25,2,False,3,Medium ($50k-$100k),False,77
2851,2159.42,2,False,1,Medium ($50k-$100k),False,101
2852,17154.24,0,False,2,Low (<$50k),False,116
2853,937.02,6,True,4,Low (<$50k),False,78
2854,6841.84,3,False,4,Low (<$50k),False,1
2855,30544.46,4,False,2,Medium ($50k-$100k),False,96
2856,2276.07,0,True,0,Low (<$50k),False,70
2857,1674.25,5,False,3,Medium ($50k-$100k),False,22
2858,3478.0,3,False,1,Medium ($50k-$100k),False,75
2859,28842.0,3,True,1,Medium ($50k-$100k),False,113
2860,6575.87,0,True,0,High (>$100k),False,87
2861,2215.38,2,True,5,Low (<$50k),False,54
2862,10155.95,6,False,4,Low (<$50k),False,14
2863,940.64,2,False,3,Low (<$50k),False,14
2864,13657.43,1,False,4,Low (<$50k),False,84
2865,9071.66,5,False,1,Low (<$50k),False,71
2866,3097.3,1,False,1,Medium ($50k-$100k),True,19
2867,1397.05,1,False,3,Medium ($50k-$100k),False,26
2868,1299.82,1,False,2,Low (<$50k),False,59
2869,10962.39,5,False,1,Low (<$50k),False,22
2870,31053.62,0,False,2,Low (<$50k),False,6
2871,1889.44,1,False,2,High (>$100k),False,63
2872,9774.97,2,False,2,High (>$100k),False,77
2873,214.75,3,False,0,Low (<$50k),False,74
2874,2044.84,1,True,3,Medium ($50k-$100k),True,54
2875,4691.05,4,True,4,Low (<$50k),False,19
2876,1255.73,5,False,5,Low (<$50k),False,95
2877,1206.21,0,True,1,Low (<$50k),False,10
2878,1805.03,1,False,3,Medium ($50k-$100k),False,37
2879,7618.15,0,False,1,Low (<$50k),False,77
2880,3710.81,0,True,3,Low (<$50k),False,17
2881,171.17,1,True,1,Low (<$50k),False,118
2882,204.17,4,True,1,Low (<$50k),False,55
2883,1977.72,3,True,1,Medium ($50k-$100k),False,5
2884,9764.71,0,False,3,Low (<$50k),False,21
2885,79.74,0,False,3,High (>$100k),False,118
2886,2322.51,1,False,1,Low (<$50k),False,39
2887,2231.94,1,False,2,Low (<$50k),False,20
2888,39438.85,0,False,2,Low (<$50k),False,71
2889,2758.57,4,False,0,Low (<$50k),True,15
2890,8729.68,5,False,1,Low (<$50k),False,79
2891,6074.69,1,False,1,Low (<$50k),False,53
2892,201.17,4,True,2,High (>$100k),False,87
2893,15557.7,0,True,3,Medium ($50k-$100k),True,33
2894,6789.24,2,True,2,High (>$100k),False,44
2895,10534.42,1,True,2,Low (<$50k),True,66
2896,1775080.9,0,False,1,Low (<$50k),False,50
2897,215.69,5,True,2,Low (<$50k),False,32
2898,65319.44,1,False,1,Medium ($50k-$100k),True,79
2899,3193.36,2,False,0,High (>$100k),True,71
2900,7562.77,0,False,2,Medium ($50k-$100k),False,73
2901,4590.44,0,False,1,Low (<$50k),False,55
2902,2600.99,0,True,2,Low (<$50k),False,28
2903,2090.69,1,False,4,Low (<$50k),False,86
2904,8056.73,2,True,1,Low (<$50k),False,3
2905,504.84,0,False,5,Low (<$50k),False,53
2906,15151.71,2,False,3,Low (<$50k),False,42
2907,2632.55,2,False,0,Low (<$50k),False,2
2908,902.25,2,False,1,Low (<$50k),True,22
2909,2502.34,1,False,1,Low (<$50k),False,25
2910,32393.85,4,True,1,Medium ($50k-$100k),True,89
2911,2201.73,1,True,3,Low (<$50k),False,32
2912,8414.24,1,False,0,Low (<$50k),False,108
2913,1641.83,0,False,0,Medium ($50k-$100k),True,7
2914,15319.51,0,False,1,Medium ($50k-$100k),False,62
2915,13742.68,0,True,3,Low (<$50k),False,31
2916,78661.83,2,False,5,High (>$100k),True,63
2917,3776.88,0,False,3,Low (<$50k),False,37
2918,13399.63,0,False,2,Low (<$50k),False,68
2919,5693.62,2,False,1,Low (<$50k),True,97
2920,34331.13,0,False,5,Low (<$50k),True,79
2921,1671.96,0,True,0,Medium ($50k-$100k),True,9
2922,15025.56,0,False,2,Low (<$50k),False,70
2923,3670.03,2,True,2,Low (<$50k),True,46
2924,4463.63,0,True,4,High (>$100k),True,95
2925,5639.94,1,False,4,Low (<$50k),False,34
2926,7175.02,1,False,1,Medium ($50k-$100k),True,108
2927,4128.45,2,False,4,Low (<$50k),False,119
2928,6782.29,2,False,0,Low (<$50k),True,60
2929,52427.0,3,False,2,Low (<$50k),True,102
2930,21550.94,0,True,3,Medium ($50k-$100k),False,13
2931,18101.17,0,False,2,Medium ($50k-$100k),True,36
2932,2481.68,0,True,3,Low (<$50k),True,96
2933,1294.84,0,False,2,Low (<$50k),False,86
2934,20598.03,0,True,4,High (>$100k),True,48
2935,18289.28,0,False,3,High (>$100k),False,93
2936,44757.13,1,False,3,Medium ($50k-$100k),True,75
2937,1986.3,2,True,2,Low (<$50k),False,6
2938,3483.1,0,False,1,Medium ($50k-$100k),True,5
2939,420.22,2,True,7,Low (<$50k),False,65
2940,2727.92,0,True,1,Medium ($50k-$100k),False,115
2941,21913.45,0,True,0,Low (<$50k),False,103
2942,2441.23,1,False,0,Medium ($50k-$100k),False,50
2943,12845.13,0,False,2,Low (<$50k),False,74
2944,3693.19,0,False,0,Medium ($50k-$100k),False,74
2945,7991.11,1,False,3,Medium ($50k-$100k),False,113
2946,878.72,5,False,1,Medium ($50k-$100k),False,24
2947,5584.86,2,False,2,Medium ($50k-$100k),False,7
2948,55.33,0,False,1,High (>$100k),False,86
2949,3713.22,3,False,2,High (>$100k),False,58
2950,425.94,2,False,2,Low (<$50k),True,21
2951,30001.17,1,True,4,Low (<$50k),False,86
2952,15773.89,3,False,1,Medium ($50k-$100k),False,33
2953,9897.19,1,False,2,High (>$100k),True,44
2954,48122.7,0,True,2,Low (<$50k),False,25
2955,1183.97,1,False,3,Medium ($50k-$100k),False,95
2956,67578.48,1,True,0,Low (<$50k),False,113
2957,19896.27,1,True,3,Low (<$50k),True,80
2958,3446.68,1,True,3,Medium ($50k-$100k),True,116
2959,26995.63,5,False,1,Medium ($50k-$100k),True,15
2960,935.01,4,False,2,Medium ($50k-$100k),True,29
2961,1426.86,4,False,1,High (>$100k),False,83
2962,1972.62,3,True,0,Low (<$50k),False,52
2963,2222.82,5,False,3,Low (<$50k),False,17
2964,1007.44,0,False,3,High (>$100k),True,90
2965,30780.13,0,True,0,Medium ($50k-$100k),True,100
2966,3333.3,1,False,2,Low (<$50k),False,36
2967,8339.49,3,True,2,Medium ($50k-$100k),False,35
2968,2089.07,1,True,5,High (>$100k),False,40
2969,320.25,2,False,2,Medium ($50k-$100k),False,23
2970,7369.36,0,False,0,Medium ($50k-$100k),False,73
2971,279.11,0,True,0,Low (<$50k),True,34
2972,4433.96,2,True,2,Low (<$50k),False,58
2973,631.14,0,True,2,High (>$100k),True,115
2974,96849.55,0,True,2,Medium ($50k-$100k),False,118
2975,19284.25,0,True,3,Low (<$50k),False,82
2976,5759.64,0,False,1,Medium ($50k-$100k),False,80
2977,32714.05,2,False,1,Medium ($50k-$100k),True,61
2978,1380.95,0,False,2,Low (<$50k),False,96
2979,11105.76,1,False,1,Medium ($50k-$100k),True,28
2980,6632.36,0,False,2,Low (<$50k),True,60
2981,7302.92,3,True,4,Low (<$50k),False,32
2982,33141.13,0,True,4,Medium ($50k-$100k),False,114
2983,14746.16,2,False,1,Low (<$50k),False,58
2984,7578.61,2,True,3,Low (<$50k),False,82
2985,410.62,0,True,1,High (>$100k),True,44
2986,1164.36,4,True,2,Medium ($50k-$100k),True,34
2987,4088.51,1,False,2,Low (<$50k),True,93
2988,5653.66,1,False,3,Low (<$50k),False,21
2989,902.07,0,False,1,Low (<$50k),False,1
2990,183050.07,5,False,2,Medium ($50k-$100k),False,55
2991,47790.93,2,False,2,Low (<$50k),False,80
2992,12126.85,0,False,2,Low (<$50k),False,49
2993,5475.59,0,True,1,Low (<$50k),False,97
2994,3574.88,3,True,0,Low (<$50k),True,21
2995,1178.65,2,True,1,Low (<$50k),False,119
2996,5520.48,2,True,2,Low (<$50k),False,99
2997,7234.59,1,True,1,High (>$100k),False,55
2998,763.08,2,True,3,High (>$100k),True,27
2999,8113.34,0,True,1,Low (<$50k),True,20
3000,3893.69,0,False,4,Medium ($50k-$100k),False,95
3001,280.98,2,False,2,Medium ($50k-$100k),True,16
3002,1352.11,7,False,2,Low (<$50k),False,117
3003,2642.79,0,False,0,Low (<$50k),True,78
3004,83410.67,1,False,2,Low (<$50k),False,48
3005,11325.7,2,True,6,Medium ($50k-$100k),False,32
3006,663.0,1,True,2,Medium ($50k-$100k),False,120
3007,10188.9,3,True,2,High (>$100k),False,105
3008,482.53,2,False,0,Medium ($50k-$100k),False,32
3009,24935.22,0,False,4,High (>$100k),False,53
3010,2424.34,12,True,1,High (>$100k),False,53
3011,4270.75,2,True,1,Medium ($50k-$100k),True,2
3012,35907.27,3,False,3,Low (<$50k),True,57
3013,712.84,2,True,2,Low (<$50k),True,109
3014,604.45,3,False,4,Medium ($50k-$100k),True,22
3015,2047.96,0,True,1,Medium ($50k-$100k),False,101
3016,23331.7,0,False,1,Low (<$50k),False,117
3017,503.2,4,True,4,Medium ($50k-$100k),False,52
3018,70.23,0,False,4,High (>$100k),True,81
3019,2498.04,0,True,5,Medium ($50k-$100k),False,96
3020,11244.24,3,False,1,Low (<$50k),False,102
3021,29744.29,3,False,0,Medium ($50k-$100k),False,81
3022,2453.47,0,True,4,Low (<$50k),False,58
3023,2651.45,3,False,2,Low (<$50k),False,34
3024,27746.11,2,False,1,Medium ($50k-$100k),False,71
3025,297.49,1,False,4,Medium ($50k-$100k),False,93
3026,2744.13,3,False,0,Low (<$50k),False,17
3027,6539.63,1,False,3,High (>$100k),False,88
3028,9641.46,0,False,1,Low (<$50k),True,72
3029,2287.67,0,True,2,Medium ($50k-$100k),False,23
3030,5175.35,1,False,1,Medium ($50k-$100k),False,119
3031,117.63,1,False,4,Low (<$50k),True,33
3032,1831.02,3,False,1,Low (<$50k),True,29
3033,9703.71,3,False,4,High (>$100k),False,19
3034,1126.15,1,False,0,Low (<$50k),False,69
3035,5369.43,3,False,3,Low (<$50k),False,37
3036,9607.59,0,False,1,Low (<$50k),True,87
3037,2940.03,0,False,2,Low (<$50k),False,26
3038,6346.73,4,False,0,High (>$100k),False,24
3039,1159.68,0,False,1,Low (<$50k),False,54
3040,3605.02,0,False,2,Medium ($50k-$100k),False,21
3041,12275.05,2,False,1,Low (<$50k),False,97
3042,6219.59,1,False,1,Medium ($50k-$100k),True,90
3043,2038.98,4,True,1,Medium ($50k-$100k),True,10
3044,6879.66,0,True,2,Low (<$50k),True,42
3045,14355.88,0,False,1,High (>$100k),False,29
3046,227.03,0,False,0,Low (<$50k),False,57
3047,27962.26,1,True,3,Medium ($50k-$100k),False,118
3048,2967.92,0,True,2,High (>$100k),False,35
3049,9304.33,1,False,1,Medium ($50k-$100k),False,28
3050,29610.09,4,False,2,Medium ($50k-$100k),True,12
3051,627.97,4,False,1,Low (<$50k),True,58
3052,1695.68,0,False,2,Low (<$50k),False,44
3053,3188.09,1,False,0,Low (<$50k),False,7
3054,1516.82,1,True,3,High (>$100k),False,16
3055,66330.48,5,True,2,High (>$100k),True,84
3056,1359.46,13,False,1,Low (<$50k),False,93
3057,2135.98,0,True,3,Low (<$50k),False,35
3058,6678.06,2,False,3,Low (<$50k),False,92
3059,809.79,0,False,2,Low (<$50k),False,7
3060,2714.81,0,False,2,Low (<$50k),False,86
3061,7912.35,0,False,2,Medium ($50k-$100k),False,14
3062,2983.07,1,True,2,High (>$100k),False,59
3063,4272.35,1,False,3,Medium ($50k-$100k),False,100
3064,2221.64,0,True,2,Medium ($50k-$100k),True,62
3065,506.89,2,True,1,Medium ($50k-$100k),False,74
3066,7961.64,0,False,2,Medium ($50k-$100k),False,120
3067,68350.19,1,True,3,Low (<$50k),True,66
3068,5052.32,0,False,2,Low (<$50k),False,22
3069,6890.48,0,False,2,Low (<$50k),False,16
3070,13892.22,1,True,2,Medium ($50k-$100k),True,99
3071,732.16,0,True,3,High (>$100k),False,111
3072,63181.83,1,False,2,Medium ($50k-$100k),True,104
3073,6657.46,0,False,4,High (>$100k),False,112
3074,56828.05,1,False,2,Low (<$50k),False,75
3075,1636.72,0,False,1,Medium ($50k-$100k),False,120
3076,75138.84,2,False,2,High (>$100k),False,107
3077,15720.69,2,False,2,Medium ($50k-$100k),False,43
3078,11266.17,0,True,2,High (>$100k),False,97
3079,6981.62,1,False,2,Medium ($50k-$100k),False,98
3080,3385.33,0,False,3,Low (<$50k),False,116
3081,29756.34,1,False,1,Low (<$50k),True,97
3082,6066.52,0,False,3,Medium ($50k-$100k),False,83
3083,257.08,1,False,3,High (>$100k),True,20
3084,919.86,1,True,3,Low (<$50k),True,10
3085,3719.08,5,False,2,Medium ($50k-$100k),True,19
3086,7824.37,1,False,3,Medium ($50k-$100k),True,117
3087,4514.8,1,False,2,Low (<$50k),False,107
3088,30590.85,1,True,3,Low (<$50k),False,12
3089,263.31,5,False,1,Low (<$50k),False,10
3090,6095.96,3,False,1,Low (<$50k),False,71
3091,321.51,0,False,2,Low (<$50k),False,56
3092,15360.71,3,True,2,Low (<$50k),False,104
3093,4265.49,1,False,3,Low (<$50k),False,11
3094,9222.62,3,True,3,Medium ($50k-$100k),True,114
3095,1345.04,3,False,3,Medium ($50k-$100k),False,80
3096,33496.54,0,False,2,Medium ($50k-$100k),False,97
3097,23449.09,2,True,1,Medium ($50k-$100k),False,61
3098,11793.65,0,False,2,High (>$100k),False,38
3099,4046.97,0,False,2,High (>$100k),False,17
3100,11728.6,0,False,3,High (>$100k),False,54
3101,1702.17,2,False,1,Low (<$50k),False,45
3102,17735.68,0,False,2,High (>$100k),False,119
3103,58350.39,0,False,1,Medium ($50k-$100k),False,25
3104,24487.45,2,True,3,Low (<$50k),False,106
3105,1645.17,0,True,1,Low (<$50k),False,31
3106,8451.73,0,False,1,Medium ($50k-$100k),True,106
3107,706.47,0,True,6,Low (<$50k),False,65
3108,11597.97,0,False,2,Low (<$50k),False,39
3109,9661.51,1,True,1,Medium ($50k-$100k),False,20
3110,297.46,0,False,2,Medium ($50k-$100k),False,73
3111,860.34,7,False,2,High (>$100k),False,43
3112,3214.06,2,False,0,Medium ($50k-$100k),False,116
3113,3129.76,0,False,3,Medium ($50k-$100k),False,66
3114,800.94,0,False,2,Low (<$50k),False,1
3115,8808.46,1,False,4,Medium ($50k-$100k),False,55
3116,7166.77,1,True,3,Low (<$50k),True,108
3117,3672.38,0,False,3,High (>$100k),False,103
3118,1581.79,0,False,1,Low (<$50k),False,51
3119,23695.98,3,False,1,Low (<$50k),True,5
3120,58871.4,0,False,5,Low (<$50k),False,12
3121,2379.53,0,True,1,Medium ($50k-$100k),False,14
3122,1962.06,4,True,1,High (>$100k),True,60
3123,10268.25,2,False,3,Low (<$50k),False,103
3124,2872.55,0,False,2,Low (<$50k),True,96
3125,3987.44,2,False,6,Medium ($50k-$100k),True,40
3126,14905.41,0,False,1,High (>$100k),False,110
3127,280.33,2,True,4,Low (<$50k),False,108
3128,35505.88,1,True,1,Low (<$50k),True,9
3129,5480.88,3,False,2,Low (<$50k),False,42
3130,2651.18,6,True,1,Medium ($50k-$100k),True,42
3131,4299.05,5,True,4,Low (<$50k),True,33
3132,4645.45,4,False,0,Low (<$50k),True,25
3133,366.21,1,False,1,Low (<$50k),True,118
3134,46277.32,0,True,2,Medium ($50k-$100k),False,102
3135,5229.07,1,False,0,High (>$100k),False,78
3136,9551.97,2,False,1,High (>$100k),True,119
3137,20482.47,4,True,0,Medium ($50k-$100k),False,9
3138,1062.37,0,False,2,Medium ($50k-$100k),False,119
3139,9998.67,5,False,2,Low (<$50k),False,119
3140,3289.66,3,False,3,Medium ($50k-$100k),False,91
3141,17503.5,7,False,2,Low (<$50k),False,44
3142,202.18,4,False,0,Medium ($50k-$100k),True,83
3143,4235.93,0,True,1,High (>$100k),False,58
3144,1989.76,0,True,1,High (>$100k),True,25
3145,9399.34,0,True,4,Medium ($50k-$100k),True,116
3146,9947.4,0,False,0,Medium ($50k-$100k),False,32
3147,1700.3,1,True,2,High (>$100k),False,22
3148,1688.74,3,False,0,Low (<$50k),False,93
3149,4163.04,4,True,1,Medium ($50k-$100k),False,55
3150,1280.54,1,False,1,Low (<$50k),False,92
3151,17378.26,0,True,2,High (>$100k),False,61
3152,2824.79,0,False,3,Low (<$50k),False,108
3153,62.77,0,True,1,Low (<$50k),False,57
3154,2801.1,0,True,2,Medium ($50k-$100k),False,77
3155,1035.03,1,False,1,Low (<$50k),False,61
3156,425.42,0,False,0,Low (<$50k),True,92
3157,768.05,0,True,2,Medium ($50k-$100k),False,67
3158,5791.3,0,True,5,Medium ($50k-$100k),True,94
3159,36060.78,2,False,3,Low (<$50k),False,75
3160,7861.85,1,False,2,Medium ($50k-$100k),True,2
3161,1978.8,1,False,3,Medium ($50k-$100k),False,114
3162,9738.64,1,False,0,Medium ($50k-$100k),True,114
3163,2468.5,6,True,3,Medium ($50k-$100k),False,57
3164,1733.85,0,False,0,Low (<$50k),True,120
3165,869.97,1,False,2,Low (<$50k),False,73
3166,355.05,2,False,0,Low (<$50k),False,33
3167,2738.36,1,True,2,Low (<$50k),True,90
3168,6229.68,5,False,2,Low (<$50k),False,63
